Latitude,Longitude,Temperature,Rainfall,Yield,Crop Type Bajra,Crop Type Barley,Crop Type Black Pepper,Crop Type Cardamom,Crop Type Cashew Nut,Crop Type Coconut,Crop Type Coffee,Crop Type Cotton,Crop Type Ginger,Crop Type Groundnut,Crop Type Jowar,Crop Type Linseed,Crop Type Maize,Crop Type Millets,Crop Type Mustard,Crop Type Oil Palm,Crop Type Pulses,Crop Type Ragi,Crop Type Rice,Crop Type Rubber,Crop Type Saffron,Crop Type Sesame,Crop Type Sorghum,Crop Type Soybean,Crop Type Sugarcane,Crop Type Sunflower,Crop Type Tea,Crop Type Tobacco,Crop Type Turmeric,Crop Type Wheat,Vegetation Growth Index,Soil Moisture Vegetation Index,Water–Soil Balance Index
23.40625179,77.319258,12.70457521,16.10987734,56.8477429,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.629626631109,13.048995751119156,206.34988712092252
23.40625179,77.319258,16.28119646,7.532807046,37.89154014,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.914935734768712,17.05447902727382,176.20095821699357
23.40625179,77.319258,14.21132917,4.624863175,30.67211674,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7334966370744034,3.794589261774242,226.69933228880643
23.40625179,77.319258,25.26438177,5.720869196,30.85990521,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.190669686535764,12.239334709140943,190.51133569628317
23.40625179,77.319258,13.47037337,11.95540302,41.2717326,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.677788682777083,10.40882507454457,417.3787397600158
23.40625179,77.319258,23.59411625,13.33928701,44.83971352,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.9781893101239145,13.677296796558169,411.31951491378106
23.40625179,77.319258,10.85074293,8.440657527,41.46995376,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.556478711089888,17.204854218184114,160.24956741269898
23.40625179,77.319258,12.46881267,8.966552262,43.25394422,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.555459903315533,14.077354390476755,122.65789437176005
23.3243399,77.39727179,14.20326407,7.303257287,37.00476125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.467278384188759,16.87466847474482,180.4649862631979
23.3243399,77.39727179,14.93465957,15.02421987,53.06067543,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.51534174185795,14.76381190883543,259.39171102608293
23.3243399,77.39727179,10.1536148,12.91687783,43.7234154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.02098462804532,12.281792950218708,531.4160231323581
23.3243399,77.39727179,7.40510073,8.395500197,40.73966526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.624687342981907,12.987646375889833,116.4106240841346
23.3243399,77.39727179,8.235337883,7.879954018,38.6635594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.611641900755949,13.323462693798128,125.00611840854235
23.3243399,77.39727179,18.90883069,14.26313071,48.37639637,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.629428813510252,15.75136071841673,371.2644349295054
23.3243399,77.39727179,9.640557062,6.035088947,31.92403987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.837388297225754,13.268984611346333,181.41338658162553
23.3243399,77.39727179,25.86887061,5.647488535,30.47389558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.217347230489019,11.777019753765645,184.51116276174318
23.3243399,77.39727179,6.339653604,6.150804605,32.41437643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.9526969364026907,13.758068037634942,183.18419668428123
23.3243399,77.39727179,14.94824139,5.021871364,29.49322246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.6850153527974907,7.633995009758747,226.79665655901297
23.3243399,77.39727179,22.02950264,5.889268404,31.36067446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.061838745338964,12.714593809415437,181.43720148375104
23.3243399,77.39727179,34.73535142,5.676652644,30.47389558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.674425894708534,11.754646107823335,178.15494527009923
23.3243399,77.39727179,28.39730252,14.18128305,47.85476173,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10.308771495250468,16.32626182008644,425.23991212795346
23.3243399,77.39727179,17.70351051,13.3524579,47.39572325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.42671762160581,16.32626182008644,400.38676360022293
23.3243399,77.39727179,19.09323323,7.123568747,36.34750161,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.203512612772565,16.78274103188317,185.5286185358525
23.3243399,77.39727179,21.75770122,6.026621948,32.44567451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.803055020602482,14.210217560869376,214.0877556921133
23.3243399,77.39727179,12.83832067,7.043602642,35.62764581,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.6308614482626425,14.797855875465512,158.45370054274588
23.3243399,77.39727179,12.12602481,13.40984534,46.91581938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.764266182960817,14.306019855501507,325.57013206729386
23.3243399,77.39727179,26.26150303,13.75981464,46.10206935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.937003013390138,14.354403331812481,386.9897718479563
23.3243399,77.39727179,13.8137048,6.727501335,34.72000154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.26571900000482,15.635725525203416,183.99520185838614
23.3243399,77.39727179,8.303676986,6.481017577,33.86452073,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.8534721881761835,15.296640779816736,192.35713727665257
19.09087972,74.68960217,23.76094249,7.630647927,37.76634783,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12.431138857033945,14.086672182054125,136.99485542028899
19.09087972,74.68960217,22.93764102,7.712495587,37.98543437,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12.35946929268476,13.36286747786999,127.53382802925644
19.09087972,74.68960217,20.58563878,7.672982924,37.86024206,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10.954322958910884,13.609188825049417,130.84434827912412
19.09087972,74.68960217,19.55819966,7.263744624,36.20144391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.414330605151154,13.388630913555053,134.71460783995335
19.09087972,74.68960217,21.8324675,6.556279793,33.82278996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.075791674259147,14.394965306115518,170.1215709529201
19.09087972,74.68960217,39.07088837,13.83131375,47.60437711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,16.694407311208526,13.496232808719114,291.2973745300997
19.09087972,74.68960217,21.9341582,6.280631927,32.65432837,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.402786157192002,13.446710022247862,166.846712555958
19.09087972,74.68960217,36.99784875,6.54969435,33.88538612,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13.478676510680431,14.715394596182804,176.39936674977037
19.09087972,74.68960217,18.08420565,13.34493168,46.72803091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.789669457178468,14.714769852768796,348.7358129938441
19.09087972,74.68960217,36.06626469,6.346486366,33.01947262,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12.297803089996936,13.953077063301949,173.16132749523956
19.09087972,74.68960217,25.52064542,6.03414817,31.84057833,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.600987442389392,13.094684072482297,176.89114580533405
19.09087972,74.68960217,44.16787947,5.861045073,31.28764562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11.898106306935965,12.673732067677495,183.85993873984214
19.09087972,74.68960217,22.6500643,27.02948411,58.47524297,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11.953500199872776,15.013525320857207,512.7123412868601
19.09087972,74.68960217,30.05076415,7.643818815,37.97500168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15.551492312416718,15.063920348942863,148.3578104687119
19.09087972,74.68960217,35.6738552,2.643585338,36.58745354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,16.807399795222214,14.97667143206477,56.031773938887696
19.09087972,74.68960217,16.79629313,7.465071052,37.05692472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.470900699673889,13.77366927032099,135.94030541122916
19.09087972,74.68960217,27.33083667,14.67048746,50.20211761,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13.240708557437928,14.698477047086207,296.77960080681225
19.09087972,74.68960217,22.960116,8.208285435,40.07197293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13.709359097762581,13.791529931124808,126.41614315078918
19.09087972,74.68960217,24.91033938,8.234627211,40.05110754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15.10445943755691,12.798554911753925,115.89347570403973
26.38556389,74.61188542,8.133497173,6.601437123,33.92711689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.0860700422923117,14.21651928285983,164.91886452644036
26.38556389,74.61188542,8.229367599,6.523352574,33.69759765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.0070535570281307,14.33172493995547,170.592331262048
26.38556389,74.61188542,6.948433415,14.18880928,47.56264634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.767719279765527,14.474170870011122,343.77299454090644
26.38556389,74.61188542,13.16554676,6.66823234,34.16706882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.122900076008517,14.265719391612668,163.00081084856438
26.38556389,74.61188542,6.376518155,6.652239119,34.22966498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.427952907555802,14.735079552528294,171.64411794610362
26.38556389,74.61188542,12.57355046,6.305092147,32.90471299,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.1969059441872885,13.95266263520602,175.72977795104407
26.38556389,74.61188542,14.08968636,6.147041494,32.33091489,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.374543193016506,13.591278951457616,179.41572129409164
26.38556389,74.61188542,25.72365982,5.859163517,31.27721292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.936423944702267,12.652853562343843,183.3083352555189
26.38556389,74.61188542,14.5785823,5.949478177,31.56932832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.140489560835546,12.911724512084074,180.34026729787018
26.38556389,74.61188542,29.87272717,13.02506726,44.7249539,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.068638721687208,13.64333638779261,390.29324953222164
26.38556389,74.61188542,15.01188668,6.853565547,35.14774194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.018656234505487,15.671650301895326,178.617459977913
26.38556389,74.61188542,30.03004273,6.860150991,35.15817463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12.087957034025582,15.622839279669293,177.52265557135627
26.38556389,74.61188542,25.8500948,6.746316889,34.70956884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10.023757796556547,15.364852636460977,178.23351832858393
26.38556389,74.61188542,16.84277286,13.70430876,47.52091556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6.531035072685923,15.364852636460977,362.05935872041323
26.38556389,74.61188542,22.18313169,7.033254087,35.90932851,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.35658768906379,16.252981430057016,180.70142262474135
26.38556389,74.61188542,14.22904401,6.550635127,33.93754958,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.156518951262155,14.866914917366335,179.18151507001122
26.38556389,74.61188542,16.52197329,13.3355239,45.53870394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.497461087312091,14.027651753344575,374.85565158902074
26.38556389,74.61188542,13.32254069,6.240178486,32.45610721,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.454499632086821,13.202487602854303,164.28814352251533
26.38556389,74.61188542,10.86115971,12.68732807,44.24505004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.1601059538273244,13.40841953859598,389.84255166764234
26.38556389,74.61188542,6.843589879,6.360598032,33.19682839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.3110263199013343,14.323246899165385,179.88298998757108
26.38556389,74.61188542,11.54087501,6.649416786,34.13577074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.438925000210514,14.394913419818648,165.92961822505112
26.70654183,80.86121951,7.189186839,17.93216375,54.44822356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.8333656173898527,17.22884475277918,386.3343304551712
26.70654183,80.86121951,8.032900094,11.6609396,43.94250194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.400890142364946,13.838209059990737,160.0259863338557
26.70654183,80.86121951,6.660678564,11.71362315,44.01553079,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.575629684057858,12.224802667415354,138.9849819224972
26.70654183,80.86121951,9.597576946,11.6901037,43.82774232,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.6004237060349515,11.55361173400124,130.94720768688376
26.70654183,80.86121951,23.99281168,6.370946586,48.35553099,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.291662004347183,15.333218621608049,127.14173055985381
26.70654183,80.86121951,7.523405646,9.61757043,34.85562654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.024726437035771,14.808160286157197,236.19533150769655
26.70654183,80.86121951,20.63347994,9.125543693,32.81081876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.9615426928815625,13.702937032882796,247.1164381019659
26.70654183,80.86121951,20.58598118,9.081327141,32.68562645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.77782038069515,13.719855423256922,252.31263131988365
26.70654183,80.86121951,20.05731284,9.186694243,33.28028993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.7048548112568325,14.562954095598904,266.8375685465889
26.70654183,80.86121951,33.94551898,9.047459144,32.73778991,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.736424083778573,14.089316333617939,268.71592516865076
26.70654183,80.86121951,27.93406047,17.02149093,54.88639666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,15.538449242038814,17.944872938634976,366.1195146798567
26.70654183,80.86121951,10.33662164,11.85662136,44.67279044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7.283947990377657,12.002161219456829,134.64774030050668
26.70654183,80.86121951,23.65177745,9.565827657,35.3459631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.529949393722056,17.250465432329744,305.0657295753395
26.70654183,80.86121951,16.45642767,16.33566399,51.80875229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.302383579852942,14.932659874327888,322.38354522084836
26.70654183,80.86121951,11.35918768,15.49084561,47.60437711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.25582032943322,14.176244429279839,390.8103382388619
26.70654183,80.86121951,16.73036218,15.86809747,47.94865597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.646075410565216,13.468438509951781,358.7255033036607
26.70654183,80.86121951,12.58417131,9.679661758,35.32509772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.043195320553551,15.732090529060576,253.36353504556052
26.70654183,80.86121951,9.553768277,15.53412139,46.61327129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.855357501130562,14.454301725323734,500.9228725259929
19.08367827,74.52220393,21.46224182,8.967493039,31.7362514,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7.264834953143285,11.896896919016333,210.15031739605215
19.08367827,74.52220393,21.61680104,8.784041388,30.91206868,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.901768526879497,11.18699975605867,205.21687178335935
19.08367827,74.52220393,23.45188785,8.759581168,30.91206868,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7.3110028913743985,11.394100425017827,213.47220836845128
19.08367827,74.52220393,20.03522988,8.450065304,29.75403978,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.379859166038864,10.663659853694895,223.74988108276762
19.08367827,74.52220393,22.63606074,8.216752434,29.2845686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.912193751324331,10.399338671176274,262.5473606676951
19.08367827,74.52220393,23.52184195,15.01951599,41.83509801,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.969124621268973,9.349570026719553,443.2247405364077
19.08367827,74.52220393,16.90445177,7.875250129,27.83442431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.999243719150952,8.677939163154273,256.82795276508534
19.08367827,74.52220393,34.76552057,7.971209455,28.31432818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.436096184195688,9.197568447395586,264.05753187706193
19.08367827,74.52220393,20.81584788,7.626884816,28.83596281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.0801100059935496,6.451367777685795,328.29704648096265
19.08367827,74.52220393,29.88855474,14.28570938,41.30303067,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.4752446508199055,9.047338425802923,470.4296905972459
19.08367827,74.52220393,35.78852744,7.787757803,27.60490507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.74408857332894,8.225011612794507,266.09874238075577
19.08367827,74.52220393,41.4120547,7.696502366,27.29192428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.049481398635158,7.698141635508882,270.43277220686826
19.08367827,74.52220393,24.96419038,40.25117391,64.96437788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,12.688055003114982,14.39060754092538,759.9043687760336
19.08367827,74.52220393,39.04695451,10.11712339,36.82740548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18.731522628463182,14.05481072155126,197.63976023870197
19.08367827,74.52220393,24.07983275,2.340654918,34.16706882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.555495138431041,13.943020288220687,54.836295786679834
19.08367827,74.52220393,15.82933363,9.447289666,33.54110725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.427364550752277,12.213375853734405,189.47378438958236
19.08367827,74.52220393,37.23729041,15.79471681,47.06187708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14.611358517053537,12.061228641197873,323.71649358906006
19.08367827,74.52220393,22.51296334,9.857468744,35.59634773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.121011479815134,13.53082441634974,197.8236744379852
19.08367827,74.52220393,17.41447003,9.719174422,34.82432846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7.634630960927919,12.71364813273966,187.9329227214421
15.12004379,75.54430611,19.0458298,9.275127347,33.25942455,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.925898627320943,13.617075104078145,231.5788284761192
15.12004379,75.54430611,22.94869407,16.24629011,47.00971362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.274835931098279,12.88856308041572,387.1942830270926
15.12004379,75.54430611,22.75030962,15.73638859,45.53870394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7.052506937488147,12.482577813220317,422.49720476758273
15.12004379,75.54430611,19.28232663,8.716305393,30.94336675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.71300074527959,11.81925263138552,231.83665745081885
15.12004379,75.54430611,24.52984635,8.539439186,30.24437634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.707357073100866,11.245452347234007,234.15894435973257
15.12004379,75.54430611,25.41476394,8.07939889,28.7107705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.094778989274673,9.723635874357173,261.291013595739
15.12004379,75.54430611,21.4132853,3.926806121,29.22197245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.055695717153917,10.320285012676282,114.44327456540914
15.12004379,75.54430611,29.23901369,8.229923322,29.01331859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.838961151180328,10.096258602752478,236.85711798566084
15.12004379,75.54430611,25.04088391,8.252501987,29.22197245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5.786776791627984,10.340994914821405,246.21544645606352
15.12004379,75.54430611,35.75845344,8.38609242,29.64971285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.057041403454498,10.713266248806887,236.4996631723508
15.12004379,75.54430611,28.1530432,9.515025661,29.2845686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,6.7673891383085625,10.308932528350256,272.0744877626071
15.12004379,75.54430611,32.88779527,16.60660797,49.15884833,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,13.706497913394461,14.102222244862917,374.6636908143378
15.12004379,75.54430611,35.45159399,8.92609882,31.91360718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,11.225304517427753,12.81671307297432,240.90040032668085
